"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20210911","분당선","압구정로데오","16825","19026","20210914"
"20210911","5호선","애오개","3440","3231","20210914"
"20210911","경의선","야당","5376","5316","20210914"
"20210911","수인선","야목","206","182","20210914"
"20210911","분당선","야탑","15671","16629","20210914"
"20210911","6호선","약수","2367","2193","20210914"
"20210911","3호선","약수","8447","8028","20210914"
"20210911","중앙선","양수","2474","2462","20210914"
"20210911","중앙선","양원","1297","1289","20210914"
"20210911","3호선","양재(서초구청)","18448","19943","20210914"
"20210911","중앙선","양정","598","587","20210914"
"20210911","경원선","양주","6339","6137","20210914"
"20210911","2호선","양천구청","4294","4384","20210914"
"20210911","9호선","양천향교","5307","5180","20210914"
"20210911","중앙선","양평","2757","2778","20210914"
"20210911","5호선","양평","3381","3303","20210914"
"20210911","7호선","어린이대공원(세종대)","9190","8908","20210914"
"20210911","수인선","어천","660","560","20210914"
"20210911","9호선2~3단계","언주","4960","5070","20210914"
"20210911","5호선","여의나루","12715","13299","20210914"
"20210911","5호선","여의도","9285","10322","20210914"
"20210911","9호선","여의도","9906","9713","20210914"
"20210911","경강선","여주","2148","2361","20210914"
"20210911","경인선","역곡","18668","18302","20210914"
"20210911","2호선","역삼","16151","17831","20210914"
"20210911","6호선","역촌","2624","3040","20210914"
"20210911","수인선","연수","3459","3360","20210914"
"20210911","6호선","연신내","1","0","20210914"
"20210911","3호선","연신내","28039","26277","20210914"
"20210911","9호선","염창","10783","9860","20210914"
"20210911","경부선","영등포","32598","34478","20210914"
"20210911","2호선","영등포구청","11396","11754","20210914"
"20210911","5호선","영등포구청","1870","1781","20210914"
"20210911","5호선","영등포시장","6388","6572","20210914"
"20210911","공항철도 1호선","영종","2701","2753","20210914"
"20210911","분당선","영통","6315","6156","20210914"
"20210911","3호선","오금","3653","3547","20210914"
"20210911","5호선","오금","2499","2271","20210914"
"20210911","경인선","오류동","8369","7678","20210914"
"20210911","분당선","오리","7103","5899","20210914"
"20210911","5호선","오목교(목동운동장앞)","14788","15292","20210914"
"20210911","수인선","오목천","1897","1636","20210914"
"20210911","중앙선","오빈","301","310","20210914"
"20210911","경부선","오산","8189","7900","20210914"
"20210911","경부선","오산대","2624","2320","20210914"
"20210911","안산선","오이도","7325","7585","20210914"
"20210911","3호선","옥수","6702","6780","20210914"
"20210911","경원선","옥수","29","34","20210914"
"20210911","경인선","온수(성공회대입구)","4665","4238","20210914"
"20210911","7호선","온수(성공회대입구)","5403","5241","20210914"
"20210911","장항선","온양온천","3099","3104","20210914"
"20210911","5호선","올림픽공원(한국체대)","2915","2698","20210914"
"20210911","9호선2~3단계","올림픽공원(한국체대)","4896","4781","20210914"
"20210911","5호선","왕십리(성동구청)","3251","3745","20210914"
"20210911","2호선","왕십리(성동구청)","11689","9686","20210914"
"20210911","경원선","왕십리(성동구청)","11052","13071","20210914"
"20210911","경원선","외대앞","5802","5662","20210914"
"20210911","2호선","용답","2068","1924","20210914"
"20210911","2호선","용두(동대문구청)","1751","1709","20210914"
"20210911","7호선","용마산(용마폭포공원)","4213","4420","20210914"
"20210911","중앙선","용문","2196","2416","20210914"
"20210911","경부선","용산","29304","30958","20210914"
"20210911","5호선","우장산","9241","9038","20210914"
"20210911","중앙선","운길산","1324","1358","20210914"
"20210911","공항철도 1호선","운서","5527","5694","20210914"
"20210911","경의선","운정","4530","4275","20210914"
"20210911","일산선","원당","8031","7594","20210914"
"20210911","중앙선","원덕","384","361","20210914"
"20210911","수인선","원인재","3474","3646","20210914"
"20210911","일산선","원흥","6747","6564","20210914"
"20210911","경원선","월계","4345","4215","20210914"
"20210911","6호선","월곡(동덕여대)","7106","6800","20210914"
"20210911","수인선","월곶","1914","1944","20210914"
"20210911","6호선","월드컵경기장(성산)","4826","5107","20210914"
"20210911","경의선","월롱","1418","1442","20210914"
"20210911","2호선","을지로3가","9146","9292","20210914"
"20210911","3호선","을지로3가","4469","4926","20210914"
"20210911","2호선","을지로4가","7128","7286","20210914"
"20210911","5호선","을지로4가","3397","3688","20210914"
"20210911","2호선","을지로입구","18217","18409","20210914"
"20210911","경원선","응봉","1742","1381","20210914"
"20210911","6호선","응암","11916","11789","20210914"
"20210911","경부선","의왕","5538","5391","20210914"
"20210911","경원선","의정부","16070","16762","20210914"
"20210911","2호선","이대","9439","9872","20210914"
"20210911","분당선","이매","3770","3680","20210914"
"20210911","경강선","이매","767","642","20210914"
"20210911","7호선","이수","10677","10009","20210914"
"20210911","경강선","이천","2333","2504","20210914"
"20210911","경원선","이촌(국립중앙박물관)","3010","2210","20210914"
"20210911","4호선","이촌(국립중앙박물관)","5884","6613","20210914"
"20210911","6호선","이태원","9880","10693","20210914"
"20210911","과천선","인덕원","13996","13752","20210914"
"20210911","경인선","인천","4180","3644","20210914"
"20210911","수인선","인천","1275","1930","20210914"
"20210911","공항철도 1호선","인천공항1터미널","3268","3385","20210914"
"20210911","공항철도 1호선","인천공항2터미널","1735","1625","20210914"
"20210911","수인선","인천논현","4231","4415","20210914"
"20210911","수인선","인하대","4220","3955","20210914"
"20210911","경의선","일산","5863","5606","20210914"
"20210911","3호선","일원","4592","4563","20210914"
"20210911","경의선","임진강","71","58","20210914"
"20210911","8호선","잠실(송파구청)","10767","12558","20210914"
"20210911","2호선","잠실(송파구청)","53510","50813","20210914"
"20210911","2호선","잠실나루","7152","7019","20210914"
"20210911","2호선","잠실새내","14888","15423","20210914"
"20210911","3호선","잠원","3646","3462","20210914"
"20210911","7호선","장승배기","6244","6075","20210914"
"20210911","7호선","장암","1591","1153","20210914"
"20210911","8호선","장지","11177","10312","20210914"
"20210911","5호선","장한평","10465","10121","20210914"
"20210911","우이신설선","정릉","3307","2833","20210914"
"20210911","일산선","정발산","6308","6413","20210914"
"20210911","과천선","정부과천청사","5593","5668","20210914"
"20210911","안산선","정왕","5765","5807","20210914"
"20210911","분당선","정자","9998","10215","20210914"
"20210911","1호선","제기동","16611","17326","20210914"
"20210911","경인선","제물포","6858","6606","20210914"
"20210911","1호선","종각","15528","14371","20210914"
"20210911","5호선","종로3가","10584","11016","20210914"
"20210911","1호선","종로3가","20221","18768","20210914"
"20210911","3호선","종로3가","5259","7249","20210914"
"20210911","1호선","종로5가","16853","16942","20210914"
"20210911","2호선","종합운동장","4530","4874","20210914"
"20210911","9호선2~3단계","종합운동장","2802","2393","20210914"
"20210911","경인선","주안","14590","13033","20210914"
"20210911","일산선","주엽","6414","6290","20210914"
"20210911","분당선","죽전","9408","10334","20210914"
"20210911","7호선","중계","8674","7808","20210914"
"20210911","7호선","중곡","6565","6080","20210914"
"20210911","경인선","중동","6409","6048","20210914"
"20210911","중앙선","중랑","4348","4247","20210914"
"20210911","안산선","중앙","14297","14546","20210914"
"20210911","9호선2~3단계","중앙보훈병원","4265","3941","20210914"
"20210911","7호선","중화","7404","6985","20210914"
"20210911","9호선","증미","3932","3817","20210914"
"20210911","6호선","증산(명지대앞)","6992","6901","20210914"
"20210911","3호선","지축","2916","2877","20210914"
"20210911","중앙선","지평","48","79","20210914"
"20210911","경원선","지행","5421","5478","20210914"
"20210911","경부선","직산","565","608","20210914"
"20210911","경부선","진위","970","881","20210914"
"20210911","4호선","창동","17914","18610","20210914"
"20210911","6호선","창신","1977","1647","20210914"
"20210911","경춘선","천마산","1333","1342","20210914"
"20210911","경부선","천안","5701","5957","20210914"
"20210911","7호선","천왕","6420","6043","20210914"
"20210911","5호선","천호(풍납토성)","14989","14558","20210914"
"20210911","8호선","천호(풍납토성)","10771","12653","20210914"
"20210911","7호선","철산","14220","14252","20210914"
"20210911","6호선","청구","2323","2260","20210914"
"20210911","5호선","청구","2408","2229","20210914"
"20210911","7호선","청담","9787","10621","20210914"
"20210911","공항철도 1호선","청라국제도시","3736","3678","20210914"
"20210911","경원선","청량리(서울시립대입구)","15128","16486","20210914"
"20210911","1호선","청량리(서울시립대입구)","17404","17884","20210914"
"20210911","분당선","청명","2443","2414","20210914"
"20210911","경춘선","청평","1626","1781","20210914"
"20210911","경강선","초월","2029","1902","20210914"
"20210911","안산선","초지","2909","2987","20210914"
"20210911","4호선","총신대입구(이수)","13400","14417","20210914"
"20210911","7호선","춘의","4836","4639","20210914"
"20210911","경춘선","춘천","1921","1777","20210914"
"20210911","3호선","충무로","1","0","20210914"
"20210911","4호선","충무로","11651","12079","20210914"
"20210911","5호선","충정로(경기대입구)","1887","1788","20210914"
"20210911","2호선","충정로(경기대입구)","5044","5289","20210914"
"20210911","경의선","탄현","5006","4825","20210914"
"20210911","7호선","태릉입구","6084","5683","20210914"
"20210911","6호선","태릉입구","3940","4150","20210914"
"20210911","분당선","태평","9982","9413","20210914"
"20210911","경춘선","퇴계원","2558","2364","20210914"
"20210911","경의선","파주","798","637","20210914"
"20210911","경강선","판교","2711","2512","20210914"
"20210911","중앙선","팔당","1589","1661","20210914"
"20210911","경춘선","평내호평","4348","4203","20210914"
"20210911","과천선","평촌","8191","7987","20210914"
"20210911","경부선","평택","11997","11359","20210914"
"20210911","경부선","평택지제","2659","2534","20210914"
"20210911","경의선","풍산","4062","3883","20210914"
"20210911","7호선","하계","11186","10235","20210914"
"20210911","5호선","하남검단산","4645","4776","20210914"
"20210911","5호선","하남시청(덕풍?신장)","4546","4415","20210914"
